qid,question_text
2424,Which district contains Qaleh Now-e Khaleseh in the capital of the country having Kamareh District?
2425,"When was Way Down released, by the musician known for a live album recorded at the headquarters location for R&R Partners?"
2426,How close is Wrigley Field to the lake where the city where Ralph Helfer was born gets its drinking water from?
2427,In WW2 when did Germany invade the country that contains the cape where Gabriel Auguste Ferdinand Ducuing died?
2428,"In 2009, what was the population of whites in the city where the author of The Marriage Plot was born?"
2429,When did the empire that conquered the country where this experiment takes place in AD 43 end and start?
2430,Where did the torch relay begin in the birthplace of the Goldfinger's author for the 2008 Olympics?
2431,What body of water is near the island that the country that broadcasts CTV Morning Live and Denmark fought over?
2432,What's the distance to Wrigley Field from the lake that the city where Lalah Hathaway was born gets its drinking water from?
2433,What is the country of citizenship for the spouse of the person who directed Adam's Apple?
2434,"Crawford House, in the same city where Jim Dow was born and the same state as Wellesley College in Mona Lisa Smile, is an instance of what?"
2435,Mangalyaan from the country which was Goa was sent to where Elysium Mons was found by launching?
2436,"What percent were born outside of the country that is bordered by the Rhine, aside from the country where they shot scenes with Detlef Bothe?"
2437,Where in the country Martín Ramírez Pech's political party represents would you find Gila monsters?
2438,Who founded the famous chain of music-themed restaurant that opened its first establishment in the city where A Tale of Two Cities was published?
2439,Where did the period in history when anatomical studies of nerves greatly increase begin in the continent of Segrate?
2440,When was the bombing of the place where the country that the first electric washing machine was invented started fighting in ww2?
2441,What did Thuringian miners do to help the country where the man responsible for the actions of the KPA held citizenship?
2442,When did the country where the organization that uses the Universal Declaration of Human Rights is headquartered declare its independence from England?
2443,How many people with ancestry from the country that sent deserters families to concentration camps live in the country where most coffee comes from?
2444,What is the country of citizenship of the child of the screenwriter of Mumford?
2445,Crawford House in the city where Ribs formed in the state where Wellesley College is located is an instance of what?
2446,How many bullets where shot in the place of birth of Northtown's performer?
2447,What are the biggest terrorist attacks by the Islamic terrorist group Bush said began the war on terror against the country Castle Island is located in?
2448,How many Jews live in the country where Canto de amor's screenwriter is a citizen?
2449,When did Alanders rejoin the country from which the Live and Learn performer originated?
2450,What is the country the Allies went to after leaving the region under which WINEP bundles the countries of northwest Africa an instance of?
2451,Who is the chief of police of the city where the performer of Roman Candle died?
2452,How many people live in the area where the cast member of On The Border died?
2453,What is the largest lake in the country where the institution that was meant to bring stability is located?
2454,What term is used refer to an institution like a German Fachhochschule in the country with the .be internet domain and the country where people speak Dutch?
2455,How long did the Great Irish Famine cause a population decline in the country of the singer of the album Live at the Point?
2456,Who ruled the country known for the people who attempted large-scale efforts at translation and Muslims who live there before it was conquered by Muslims?
2457,Where did the pope whose teaching the author of Romano Pontifici Eligendo continued to propagate die?
2458,the Margraviate of the country the university that employs Gustav Herglotz and has a botanical garden is an instance of what?
2459,Who is the current prime minister of the neighboring country of the country with the best internet in the world?
2460,"Which portion of the Nile runs from the country that provided Israel with most of its recent black immigrants, to the country with the town of Al-Fulah?"
2461,"What percentage of the country where The Afghan Alphabet originated, is made up of the people whose language most resembles Armenian?"
2462,"What genre is the record label of the performer of So Long, See You Tomorrow associated with?"
2463,"When was the Circus Maximus built, in the city where the Pope who fathered Gioffre Borgia died?"
2464,Who was married to the man who was president of the Russian Republic at the time when the country who built the first satellite to orbit the Earth disintegrated?
2465,Who led a successful Marxist revolution in the country that invaded and tried to take over the country with the best internet in the world?
2466,Where does the Columbia river meet the ocean that contains the atoll where a deep water berth is available on Tuvalu?
2467,Why is the state where Valerie Eliot's spouse lived known as the Show Me state?
2468,What is the seat of the county in which Lone Hickory is located in the state where Norma Rae takes place?
2469,"In 2012, how many immigrants were in Paris who came from the continent where the first leg of Queen's mid 2000s tour with the performer of Electric occurred?"
2470,When was Bantu education introduced in the country Steven Blankaart was born in?
2471,Who explored the mainland of the continent home to the 2002 World Cup winner?
2472,Where does the Merrimack River start in the state where Washington University in the city that hosted the 1904 Summer Olympics is located?
2473,When was the first tube station opened in the city where the punk band that performed Here We Stand was formed?
2474,In which part of the country where the Hercules the Archer sculptor was a citizen did the German coalition invade first?
2475,"When was the Stone of Destiny returned to the country where the same individual who invited Chopin there, also gave him a loan for an apartment?"
2476,"For the 2008 Olympics, where did the torch relay begin in the city where the creator of Shaken, not stirred, was born?"
2477,Who was the favorite wife of the the leader who defeated the last Song emperor of Liang Ji's country?
2478,"What is the genre of the band with name starting with ""Out of the"" and ending with the name of the mascot of the US state having Passage Island Light?"
2479,Who is the country where Kjell Kristian Rike birthplace is located named after?
2480,When did hurricane sandy hit the Ursula performer's birthplace?
2481,What country is the birthplace of Barbara Schock-Werner part of?
2482,Who started the Bethel church in the religion the black community founded in the city where Sandy Eisenberg Sasso was born?
2483,What position did the republican candidate running for governor in the state Passage Island Light is located hold?
2484,What county shares a border with the county where Frank Kane died?
2485,When did operation begin of the first tube station in the birthplace of the monarch who ejected the Benedictines in 1559?
2486,What judicial appointment was given to the man who negotiated a treaty in 1795 with the country that Hitler insisted should accept the annexation of Poland?
2487,"When did the country that neighbors the nation where Mapado was filmed, call an end to the 1953 armistice?"
2488,In which country is the county of West Virginia in which Alta can be found which shares a border with the county where Fenwick is located?
2489,"What state includes the district of Kattalai, in the country where the birthplace of Sooni Taraporevala is located?"
2490,What is the population in 2014 of the home city of Telephone's performer?
2491,Where does the electricity come from in the large city in southeastern of the US state having Humboldt Range?
2492,What is the specialized agency that serves as the public health division of the organization that the country who the US beat in the Miracle on Ice became important members of?
2493,The person defeating the last song emperor of the country having the most wind turbines in the world held what position?
2494,Which place is Gendarme in the city where performer of Where Flamingos Fly lives in?
2495,what was the largest mass uprising in the history of the country where Sigbert Josef Maria Ganser's birthplace is located?
2496,What is the genre of the record label of the band that performed Because We Can?
2497,"In what country can you find Logan within the county that shares a border with Barry County, in the state where Best of the Badmen is set?"
2498,When was the last time the birthplace of the So High performer had a hurricane?
2499,"How many people per 100,000 were murdered in the city bordering William Selden's county of birth in 1990?"
2500,Who was in charge of the country where the orchestrator of Chopiniana was a citizen?
2501,When was the person on the back of the bicentennial quarter appointed general of the army helped by the French in the American Revolution?
2502,How many people who name was once used to call new students by live in the country producing the most coffee in the world?
2503,When was the start of the organization that ruled the country with Western Europe's largest Jewish community during the reign of terror?
2504,Who was the first European in America to see the ocean where warm moist air mass over the Andes Mountains in the country Hernán Gumy is from originates?
2505,What is the unit of currency in the country where Andy White was born?
2506,When was the stone of destiny returned to the country where the performer of Velvet Donkey is a citizen?
2507,"What happened when the WWI ruler of the country that Sergey Kara-Murza was a citizen of, was removed from power?"
2508,What is the country of citizenship of the person who created the publisher of On the Internet: nobody knows you're a dog?
2509,George IV of the country that where the political party of Jim McGovern is found died where?
2510,What concert venue in the city where the creator of James Bond was born shares its first name with a famous football stadium?
2511,The creator of Unfolding died in a city with how many in the executive branch Senate?
2512,When does it start to snow in the largest metropolitan area by population of the country where AGT is from?
2513,The Margraviate of the country where the Botanical Garden of the alma mater of Alfred Nalepa is located is an instance of what type of territory?
2514,What country is the actor who plays the character who made the golden calf in the movie the Prince of Egypt a citizen of?
2515,What is the height of the tallest building in the city where the performer of Northtown was born?
2516,Who protested the involvement of Britain and the country containing the institution where Léon Diguet was educated in a war with Germany?
2517,"The movie ""Songs of My Motherland"" was made by members of the ethnic group protected by Asayiah. The movie is set... [SEE COMMENT SECTION] ...?"
2518,Where is the Army Navy game played in the city where Got to Get You Off My Mind's performer was born?
2519,"Who dropped out of the school that employed the writer of The Significance of the Frontier in American History, and became known by many as the founder of public relations?"
2520,How many square miles is the state that houses the alma mater of David Maister?
2521,When did Hurricane Sandy hit the city where the performer of First Encounter was born?
2522,When did Alanders rejoin the country where the Embassy of France is in Herman Lindqvist's birthplace?
2523,How many square miles is the state where Constantinos C. Markides's alma mater locates?
2524,What county is Millbrook in the death state of the governor during the Civil War located?
2525,"Redstone, in the birthplace of the star of Men with Brooms, is located in what country?"
2526,What weekly publication in Edward Deering Mansfield's birthplace is issued by John Kerry's alma mater?
2527,When did WW2 end in the country Il pranzo della domenica's director is from?
2528,Who was the first european in america to see where does the warm moist air mass over the andes mountains in the country that released Plumiferos come from?
2529,When was the first presidential election in the country where Air Express's manufacturer's MQM-105 Aquila was developed?
2530,How many Jews live in the place where the first leg of Queen's mid-2000s tour with the performer of Electric took place?
2531,what is the most popular sport in the country that provided the most legal immigrants in 2013 in the area where most of the world's lithium come from?
2532,What is the most landlocked place in the country where the author of Doctrine and Discipline of Divorce was a citizen?
2533,What is the largest lake in the country the Rhine forms a border with other than the one they shot scenes with Detlef Bothe?
2534,"Where was the owner of the Gold Spike, located in the large city in Southeastern Nevada, educated?"
2535,What is the approximate Romani population of the country that has the rapid transit system that Roma station is a part of?
2536,Fundamental rights in the country where the city of the place of birth of Flora Steiger-Crawford is located are guaranteed by it through?
2537,What is one genre of music that the record label that All About Lovin' You's performer belongs to releases?
2538,what is the most landlocked place in the country where the author of Judgement of Martin Bucer Concerning Divorce had citizenship?
2539,How much of the GDP of the country having the performer of This Time is oil?
2540,Who owns the imperial palace in the large city in the southeastern part of the state Humboldt Range is located?
2541,What is the genre of the Inside Out performer's record label?
2542,Who founded the chain of music-themed restaurants that first opened in the city where Just the Tattoo of Us was filmed?
2543,What is the body of water by the city where Intelligent Thought's author was born?
2544,When did hurricane Sandy his the city where The Dealer's performer was born?
2545,What was the position of the person who served as a minister to the country Orsini is from and who negotiated a treaty in 1795?
2546,What weekly publication in the place of birth of Andy Bloch is issued by the college Kerry went to?
2547,When was the first railway built in the country that the Duke of York came back to?
2548,Who is a cast member of NASCAR on the television network that originally aired the series the episode Knight Fall is part of?
2549,Who is the father of the Eleanor of the country where Eveline Adelheid von Maydell died?
2550,What is the capital of the county that Arcadia is located in the state Muscatatuck National Wildlife Refuge can be found?
2551,Who was sent to the country where Wengen and Otto Furrer's birthplace is located?
2552,In which county is Khosrowabad in the capitol of Siamak Koohnavard's birth country?
2553,Which explorer accurately mapped the coasts of the continent Schreckhorn is on and the region under which WINEP bundles the countries of northwest Africa?
2554,When did Muslim armies invade the countries known for the municipality of Al-Salihiyah and the creation of Kleicha?
2555,The Joan Lui director's birthplace is an important transportation node in which country?
2556,What is the country of citizenship of the founder of the company that owns Golf Magazine?
2557,What is the distance between the Shanghai and the place of death of Zhuo Lin's spouse by bullet train?
2558,What is the equivalent of the American body that appoints members of the public company accounting oversight board in the country Capita is located?
2559,The organization that offered possible solutions to the Arab-Israeli conflict that was supported by Nasser recognizes how many regions in the continent of Chelyabinsk?
2560,The ruler during the Tiananmen square protests of the country first to buy the Curtiss P-36 Hawk fathered what son?
2561,Who was designated the first Emperor of the city where the Pope who wrote Inter caetera died?
2562,Who was in charge of the country of citizenship of the author of Two Fates?
2563,"In World War I, what side was the country the institution that was meant to bring stability is located in on?"
2564,"Who released a live album, recorded at the place of employment, of the man who coined the term the theatre of absurd?"
2565,The organization North Korea is a member of recognizes how many regions in the continent Buddhism spread?
2566,Who accurately mapped the coasts of the continent first modern greenhouses were built and the region WINEP bundled the countries of Northwest Africa?
2567,Who was the wife of the last leader of the country that developed Transformator in 1958?
2568,What county is part of the state that was founded by the first Baptist group in the United States?
2569,When was the person on the back of the bicentennial quarter appointed general of the military branch served in by Isaac Huger?
2570,"In which district is Qaleh Now-e Khaleseh, within the capital of the nation that contains Shiraz, located?"
2571,When was way down by the performer of Live in where Chip Reese's death place released?
2572,"Alta, West Virginia, whose county shares a border with the county that contains Poe, is in what country?"
2573,Where is the award received by the performer of Songs from The Screen from?
2574,When did the country where the allies went after they went to the region where screening was prevented join the allies in WW2?
2575,Where is the headquarters of the company that owns the Roosevelt Hotel in the state where Eternal Sunshine of the Spotless Mind was set?
2576,What is the third busiest airport in the country where Shi Na was born?
2577,What military branch did the president who purchased the state Yakataga Airport is located in serve?
2578,What is the largest football in the world called in the country that neighbors the country Deoksancheon is located?
2579,Who is the cast member of NASCAR on the original broadcaster of the drama having 97 Seconds?
2580,When did swedish become the official language of the country that contains the Embassy of France in the city where Christer Strömholm died?
2581,Who started the Mother Bethel Church dedicated to a religion founded by the black community in the city where Henry Benbridge died?
2582,When did the country that invaded the country Mapado originates call an end to the armstice?
2583,What is the average rainfall in the city where the performer of In Hiding was founded?
2584,In which county is the city where the author of Shakespeare: The World as Stage was born?
2585,"What county shares a border with another county, that in turn borders a third county, where the community of Fisher is located?"
2586,"What weekly publication, in the birthplace of Steven Segaloff, is issued by Harvard's most intense rival?"
2587,When did women get the vote in the country the organization who intervened with mediation for the governments is located?
2588,What percentage of world uranium oxide production is produced by the country besides Britain that also claims the country where Narrow Island is located?
2589,Who performs the album originating the live album Live in the city filming the prince and the showgirl?
2590,Who is the current mayor of the city in the county Montrose is located in?
2591,Who was the US general who led forces in the country that Blondi's owner aligned Germany with?
2592,Who created the borders of countries on the continent where Legend of the Lost was filmed?
2593,Where is Golden Boy in the province where WRBJ-FM is located?
2594,what is the body of water by the birthplace of the author of The Iron Crew?
2595,Who performs the album having the band's name performing Live in the city whose name was suffixed to The Times' masthead in 2012?
2596,"Nicholas I, Lord of the village Brink's country's king's birth region, died in which city?"
2597,when did the foreign group that conquered the country where the experiment took place around AD 43 began to fall?
2598,Where was the owner of the gold spike in the place of birth of Angel Porrino educated?
2599,"What was the Pantheon used for, in the city central to imperial life in the early fifth century, for the empire where the earliest examples of civil disobedience occurred?"
2600,Which explorer mapped the coasts of the continent Loire is in and the WINEP bundled countries of Northwest Africa?
2601,"What country is the Embassy of Poland, in the city where Facciamo paradiso's director was born, located?"
2602,"In WWII, when did America declare war on the country where Princess Sophie Antoinette of Brunswick-Wolfenbüttel died?"
2603,In what part of the country is the city where the performer of Preminado was born?
2604,What country is the transport in the birth city of the performer of Svalutation?
2605,How did the Japanese win the country to which control was expanded during the Manchu Dynasty by an Asian country home to many Muslims?
2606,What happened when the ruler of the country that retaliated for a surprise invasion during first world war was removed from power?
2607,"Where does the Great Wall end, in the country where the man who described the process of evaporation once lived?"
2608,On what day in 2017 did the chemical attack happen in the country known for its Muslims and people who attempted a large-scale effort at translation?
2609,Who dropped out of the university Funny Ha Ha's screenwriter attended and became the person people refer to as the founder of public relations?
2610,In which century did the country where the author of With the Century is a citizen invade Afghanistan?
2611,What mountains are the range that Mount Henry is part of in the state Yellowstone takes place a part of?
2612,What city is in the county that shares a border with the county in which Glenn is located?
2613,Who was president when statehood was awarded to the territory that contains the county where Center Township is located?
2614,"What is the capital of the county where Arcadia is located, in the state that contains Our Lady of Providence Junior-Senior High School?"
2615,What Albert Cox's birth state's average percentage for people claiming job seeker's allowance?
2616,What did Freedom from Fear's creator's employer name The Trusteeship of the Powerful?
2617,Do non-Christians agree that the cause of death of the religious leader saying those who live by the sword die by the sword happened?
2618,When did the country the Allies went after leaving the place where the screening was prevented surrender to the Allies in WWII?
2619,What is the country of citizenship of the American singer playing the character of the performer of The House of Atreus Act II?
2620,What is Kang seeking to use against the country where the 3rd astronaut of the Apollo 11 mission is from?
2621,Which body of water is by the author of The Hollow Chest's birthplace?
2622,"Where is the Army-Navy game played, in the birthplace of the lyricist who wrote Everybody Needs Somebody to Love?"
2623,When was the circus maximus built in the city being the center of imperial life in the early fifth century in the government inspiring the Carolingian Empire?
2624,Paper as we know it would not have been available in the continent where the mouth of Tikhaya Sosna exists until when?
2625,Who was the president of the U.S. immediately following the conflict in which the 55th Infantry Division from the district where North Meols is located participated?
2626,What the genre of the record label of the performer of Always?
2627,What is the county where Lone Hickory is located in the state the Lucas Mansion can be found named after?
2628,Who wrote the preamble to the constitution of the country who owns the banks of the issuer of dollar banknotes
2629,What was mr. smith's first name in the film in which he goes to the work location of the candidate endorsed by Eisenhower in 1960?
2630,When does it start to snow in the city where the person after whom Korolyov was named resided?
2631,Where did George IV of the country the company Virgin Galactic is part of is from die?
2632,What is the largest annual event held in the birthplace of the performer of The Birds and the Bees?
2633,What strategy could have worked against the empire that the country which doesn't use filtering software gained independence from?
2634,Who was married to the Russian Republic's president during the disintegration of the inventors of the world's first satellite?
2635,When did the torch visit the city where the regional office of the World Bank in the country with a constitution?
2636,When did the current central bank of the country Peterson is a top authority of a subject in start quantitative easing?
2637,"What is the country of citizenship of the artist who sings with the performer of ""Song for Adam"" on the song ""Stay""?"
2638,When did the state that is represented by a senator who was also a candidate who won a South Carolina primary become a part of the United States?
2639,In which country is the representative of the country Hummock Island is part of located in the city where the first Pan-African conference was held?
2640,When was the first railway built in the country where Albert Cox was born?
2641,How much land in the country of the person who could describe the process of evaporation is good for farming?
2642,When do we vote for governor in the country where Lubeck is located?
2643,When did muslim armies invade the country that includes Al-Sabboura and the country where Kleicha is the national cookie?
2644,Who started the Bethel branch of the religion the black community founded in the place John Haviland died?
2645,Who is the current mayor of the city located in the county were East Highland Park is?
2646,When did Hurricane Sandy hit the place where the performer of You and the Night and the Music was born?
2647,when did the continent where São Lourenço River is located take the form it has today?
2648,"Who claimed a homeland in parts of turkey, as well as the nation where Shiras is, and the country where Al-Mada'in is found?"
2649,Saving Private Ryan's Captain Miller's actor played a character in The Terminal stuck in a city with a state thruway built when?
2650,When are the Oakland Raiders moving to the large city located in the southeastern part of the state where the Humboldt range is?
2651,In what nation is the representative of the country containing River Island found in the city where the first pan African conference was held?
2652,Where did the spouse of the composer of String Quartet No. 2 die?
2653,In which county was the birthplace of the Smoke in tha City performer?
2654,Which country contains Conran in the residence state of the author of Little Gidding?
2655,Who are the democratic candidates running for governor in the state Hello Love's performer died?
2656,Which county borders the county where Cleon Turner was born?
2657,"Who produced the Crocodile Dundee film set in the city where the canine actor who was in The Lightning Warrior, died?"
2658,What county shares a border with the city where Charles Oakley's university is located?
2659,Who is the spouse of the person who defeated the last Song emperor of the country Zeng Jize lives?
2660,How many Publix stores are in the country where Ben Rich's employer produces the MQM-105 Aquila?
2661,How many non-Hispanic whites lived in The Mind's Eye's author's work location in 2012?
2662,what is the biggest terrorist attacks by the Islamic terrorist group that bush says the war on Terror began with against who won the battle?
2663,When does it start to snow in the city where the author of A Lord from Planet Earth works?
2664,When did women get the vote in the country where Otto Furrer was born?
2665,What is the country of citizenship of the person who plays the leader of Mormons who began the westward trek on Hell on Wheels?
2666,Who was the father of the musician who starred in the rendition of The Wall recorded in the city where Antonietta Dell'Era died?
2667,"According to the U.S. Census in 2010, what is the total population of the primitive technology video guy's birthplace?"
2668,Who performs the album using the name of the band performing Live in the city having Gloriana?
2669,"What county shares a border with another county, that contains the village where James F. Wade was born?"
2670,In what country is the capital city in the county having Union Township?
2671,What is the capital of the county that contains Arcadia in the state where WKOA is located?
2672,Margraviate of the country having Botanical Garden of the university attended by Hans Koller is an instance of what?
2673,Who was the president of the country where an oblast was broken up in 1943 in 1971?
2674,How much was pledged to the UNEP by The Everglades: River of Grass author's country of citizenship?
2675,Who was the spouse of the first president to identify as being from the same party as Mayor Turner?
2676,"In which country is Walnut Corner, in the county where Whitewater is located in the state True Grit takes place in?"
2677,Who was the child of Maria Leopoldina of the Hans Koller's university's botanical garden's country?
2678,What is the currency used in the country of citizenship of the performer of Never in a Million Years?
2679,Who fathered Helena Sverkersdotter of the country that released the performer of Best Of?
2680,What was the position of the minister to the country from which the term pop music comes who negotiated a treaty in 1795?
2681,when did the ruler during the Reign of Terror in the country Braille received a scholarship to start operation?
2682,Where is the headquarters of the company who owned the Roosevelt Hotel in the city the 12 in LP was released?
2683,What genre does the record label that the performer of Crush belongs to publish?
2684,How many of the people who sent families of deserters to concentration camps live in the country who won the 2002 World Cup in Japan?
2685,When did the state where Don Ebert's birthplace is located on the map become an open carry state?
2686,"What is the seat of the county where Walnut Grove, from the same state as Lima Mountain, is located?"
2687,What is the county where Lone Hickory in the state that provided the most soldiers for the confederate army named after?
2688,Where was the origin of the pizza style associated with the city that shares a border with the birthplace of Ulish Booker?
2689,When did Muslim armies invade the country where Al-Mastumah is located and the country where you can get kleicha?
2690,"How many states in the continent where Buddhism spread are recognized by the organization that offered possible solutions Arab-Israeli conflict, which Nasser supported?"
2691,Kinkora in the US state containing Ellis Island together with the death state of Amalie Schoppe is located in what township?
2692,How close is wrigley field to the area where the city that Joseph Bohmann was from gets its drinking water?
2693,How many people by whose name new students were once called by other live in the country with most of the Amazon rainforest?
2694,"How many floors are there in the Palmer House, in the city where the performer of The Platinum Collection was born?"
2695,Are other languages learned in the country that told Gaddafi about a counter-coup in 1970 as popular as the language spoken by the oldest navy in the world?
2696,"What was the rule of the last person to live in Versaille, in the country where the Statue of Liberty was constructed, followed by?"
2697,When did Alanders rejoin the country Örebro SK plays for?
2698,In which country is the representative of the country where Ajax Bay is located is in the city where the first Pan-African conference was held?
2699,Which part of the Nile runs from the country they migrated from to the country where Guedera is located?
2700,What are the islands in the middle of the sea having an atoll consisting of Motuloa?
2701,"Who claimed a homeland in parts of Turkey, Iran, and the country whose invasion of Shuroq Amin's birth country resulted in U.S. military action?"
2702,How tall is the tallest building in the place the performer of If It Wasn't True was born?
2703,How many people are in the executive branch senate in the city where the creator of The Vegetative Sculpture died?
2704,How many square miles is the state where the college Clayton M. Christensen teaches at is located?
2705,On what field is the Army-Navy game played in the city where the artist associated with Everybody Needs Somebody to Love was born?
2706,From which country is the representative of the country where Westpoint Island is located in the place where the first Pan-African conference was held?
2707,Who is the current PM of the country whose invasion of the country where most expats are religious resulted in US military action?
2708,What is the country of citizenship of the child of Grand Canyon's producer?
2709,"How much yearly precipitation, in millimeters, is received by the American state that Tito visited when he saw the organization that employs Sinha Basnayake?"
2710,Who began exploration of the Atlantic coast of the continent Tekezé River is located?
2711,What position did the Republican candidate running for governor in the state with the most lighthouses in the US hold?
2712,What is the largest football stadium in the world in the country neighboring the country with the best internet in the world?
2713,What is the unit of currency in the country that has the After the Morning performer as one of its citizens?
2714,In what country is the county where Tyesha Mattis was born?
2715,Who won the mayoral race in the city where the corporate offices of the distributers of Change of Habit are located?
2716,What was the importance to the American Revolution of the battle named after the capital of the county where Princeton is also located?
2717,How many Jews live in the continent of the first leg of Queen's mid 2000s tour with the performer of Now and Live/
2718,Where was the creator of the paintings named for Saleh Al-Buraiki's birthplace born?
2719,When did the country that provided the most legal immigrants in 2013 out of all the countries in the continent raw stevia comes from change to US dollar?
2720,What are the biggest terrorist attacks by the group Bush said the war on terror begins with against the country using NIBRS?
2721,What did Macau and Chinese city of residence of Bishonen's director call the Korean War?
2722,What is the country for the birthplace of the author of At Home: A Short History of Private Life?
2723,What followed the first British settlers in the country where the first basketball game was played?
2724,When was the country that approved the first name of the astronomical location that has the Small Dark Spot occupied by german in ww2?
2725,What is the largest lake in the country where the villages of Wengen and Otto Furrer's birth place locate?
2726,"What is Crawford House, located in the same city as the bar from Cheers in the same state as Wellesley College in Mona Lisa Smile, an instance of?"
2727,Where does the child of the director of The Mackintosh Man hold citizenship?
2728,What followed the Twenty-sixth Dynasty of the country which was the setting for a version of the fairy tale which is the basis of the movie Ever After?
2729,"In what county is Millbrook, in the state where the candidate who won the South Carolina primary was a senator, located?"
2730,What was the highest temperature recorded in the birth place of Boss Life's performer?
2731,The period during which the mosaic fell out of fashion began in which area of the continent where Segrate is located?
2732,"In the year 2012, how many non-Hispanic whites lived in the city where The Man Who Mistook His Wife for a Hat author worked?"
2733,What followed the reign of the monarch who retranslated Reflections into French in the country the statue was constructed?
2734,What is the position held by the republican candidate running for governor in the state that contains M-106?
2735,Who will be the new president of the country that once controlled Noriega's country?
2736,"In 2018, when do we vote for the legislative body given authority under the US supreme law giving Congress limited power to enact statutes to choose the president in 1824?"
2737,Which city is located in the county sharing a border with Jacinto's county?
2738,When did the empire which the country where Marwan died became a colony of in the 1st century B.C. begin to fall?
2739,Which county shares a border with the county Elisha Reynolds Potter was born in?
2740,What rank does the Idlewild author's birthplace hold as far as being an economically powerful city in the world?
2741,The people that Xenophon said Armenian language sounded like make up what percentage of the country where Through the Olive Trees was set?
2742,"The 1999 Tour of the country sometimes known by the name of the nation where Boesingheliede is found, is an instance of what?"
2743,What military branch did the president who purchased the state where Season 3 of The Detour was filmed lead?
2744,When was Way Down released by the performer who lived in the city where the Pawn Stars narrative takes place?
2745,Which organ of the Freedom from Fear author's employer has suspended operations since 1994?
2746,What Columbia President went to the employer of the designer of Stillman House?
2747,"How many Jews live in the country which, besides Britain, claims the country where Mount Low is located?"
2748,What country is in the middle of the ocean adjacent to the county where Triangle Lake is located?
2749,How much was pledged by the country where the composer of Rock Lobster holds a citizenship?
2750,The era when the linear perspective was perfected began in which area of the continent Segrate is located?
2751,"How was mangalyaan, from the country where Goa was found, sent to the planet with Euripus Mons?"
2752,When did Germany invade the continent where the river serves as drainage for the southwest plain of the Congo located in WWII?
2753,Why did the country that russia was called after the Russian Revolution complain about the action of the US to the organization that excludes countries lacking strategic and hard power?
2754,In what period did Islamic armies conquer the country that is known for Muslims and its people who attempted a large-scale effort at translation?
2755,What republic is governed by the president of the country where the birthplace of Giovanni Buonconsiglio is located?
2756,In what part of the country where the author of Odayil Ninnu is from is Delhi located?
2757,When did the Vegetative Sculpture I's artist's city hold the Olympic Games?
2758,In which country is the representative of the country where Mount Sulivan is located in the city where the first Pan-African conference was held?
2759,When was the city where the governor during the Civil War died added to the union?
2760,"Who is the mother of Blanche of Navarre, the queen of a country that the creator of the Monument aux Morts de Montauban was a citizen of?"
2761,When does the school year start in the country that releases the band that sang love me love me say that you love me?
2762,When did the organization start that ruled during the reign of terror in the country in which the film Chanel Solitaire was set?
2763,What did the entity that serves as the largest employer in James Hillhouse's place of death do about the Title IX complaint?
2764,What Columbia President attended the school that was the employer of the person who wrote the significance of the frontier in american history?
2765,What mountain range is the range that Mount Henry in the state Lake Helena is located a part of?
2766,What percentage of the population of the country where Taft County is located is made of of the people whose language Armenia's resembles most?
2767,"Who was the mother of Blanche of Navarre, Queen of the country where the creator of Hercules the Archer holds citizenship?"
2768,What is the equivalent of the American agency that appoints members of the public company accounting oversight board in the country that declined to sign the Social charter?
2769,What part of the GDP of the country where the performer of Somebody's Leavin' lives is oil?
2770,Who is the child of the person who ruled the country from which very expensive wallpaper was imported during the Tiananmen Square protests of 1989?
2771,In what country is the representative of the country where Johnson's Harbour is located in the city where the first Pan-African conference was held?
2772,When did the country that colonized Manuel John Johnson's place of birth legalize same-sex marriage?
2773,What is to the north of the country that held hostage 66 individuals from a country the Soviets did not want to engage in conflict?
2774,What is the country having the chechen republic located in this region of the country having U;yanovsk?
2775,What did the country of citizenship of Chorus' performer and the Soviet Union sign in 1939?
2776,When does it start to snow in the city where the author of Transparent Stained-Glass Windows works?
2777,When did Hurricane Sandy hit the birthplace of the Mal 81 performer?
2778,What concert venue in the city where Goldfinger's author was born shares its first name with a famous football stadium?
2779,Who owns the Biltmore estate in Asheville of the US state having as a senator the candidate going on to win the South Carolina primary?
2780,What does the country having a list of tallest buildings in the birth city of Paul Cheng mean?
2781,Who was sent to represent the RCC in the country that contains the village of Wengen and the birthplace of Fränzi Aufdenblatten?
2782,"What did the organization that the country Kyzyl-Kyshtak is located in a member of name ""The Trusteeship Of The Powerful""?"
2783,"In 2018, when do we vote for the body given authority to choose the president in 1824 by the document in which Stewart could not find Wall of Separation?"
2784,Who is the minister for defense in the country compared to a stringed agent as a lion is compared to the country travelled to by Queen Margaret and her son?
2785,"Who is the father of Queen of Navarre, Isabella of the country approving the first name of the planet having Small Dark Spot?"
2786,What body of water is by the city where the Pootie Tang screenwriter lives?
2787,What major department store operates in the city where the creator of The Vegetative Sculpture I died?
2788,Which military branch was under the president when the state having the highest population of bears was purchased?
2789,In which country is the Embassy of Poland located in the city where the director of The Girl with the Pistol was born?
2790,Which county shares a border with the county sharing a border with Washington Township's county?
2791,How much of the country where the organization that intervened for the mediation for the governments is located is covered by the Alps?
2792,In which county of the state where the character of the actor of Captain Miller in Saving Private Ryan is from in The Terminal is Cato located?
2793,What county shares a border with the county that Miami Township's county shares a border with?
2794,What effort was the Canadian military known for in the country where the singer of Yellow Fields is from?
